id,latitude,longitude,restaurant_count,hotel_count,park_count,museum_count,shopping_center_count,dist_to_prague_castle,dist_to_charles_bridge,dist_to_old_town_square,dist_to_st._vitus_cathedral,dist_to_vysehrad,dist_to_petrin_tower
46446077,50.08677,14.45164,182,37,0,2,0,3.6695351892443604,2.871113592835679,2.180390725281302,3.637729395969732,3.4126355276242193,3.9935290759830755
46480135,50.06321,14.41115,87,15,0,5,0,3.1066635517558487,2.589791294276341,2.7927006960311913,3.0673984388789175,0.568798963948247,2.5049237299815204
46529980,50.08205,14.40576,261,105,0,27,0,0.9911524048215242,0.6377917985012461,1.2510612432772064,0.9495723483268489,2.175116085906995,0.7217656878623089
46539302,50.06782,14.3135,7,0,0,0,0,6.692415505202877,7.288384957539743,7.983998783098748,6.7065802182479,7.532676310848355,6.133284348185786
46557796,50.08308,14.44464,213,51,0,3,0,3.249923619686735,2.40192271163613,1.7499626264947814,3.214138107603268,2.7728624617965183,3.477952494214155
46558906,50.08336,14.44583,199,44,0,2,0,3.3248868039012005,2.481213542150992,1.8234917070801266,3.289496656544169,2.852764989257156,3.562570003279625
46567126,50.07932,14.48769,24,3,4,0,0,6.3395582481242085,5.501634363269896,4.837519855157352,6.305206531061459,5.182134115471644,6.566019827329877
46575477,50.09297,14.45878,108,22,0,0,0,4.168188595804621,3.45586120395883,2.7560629814935584,4.142265114753741,4.265039810008727,4.608006690581227
46594764,50.08253,14.40409,215,82,0,30,0,0.9011511180058459,0.6832998840507338,1.3335353631807927,0.8612428233340971,2.2762239477044504,0.5942372172332518
46596341,50.08268,14.44442,207,49,0,3,0,3.246053947758442,2.393925453823306,1.7480307942038287,3.209902306771019,2.729206021287893,3.4631567125882525
46596528,50.083,14.44666,182,39,0,2,0,3.391882979886072,2.545678171819571,1.891054029186704,3.356298044250721,2.8639648196083294,3.6221973062585175
46677979,50.06218,14.44691,60,8,0,0,0,4.554714561709594,3.706061758137804,3.3644235355425325,4.511068293927823,2.0145514275394056,4.344261218097778
46747989,50.08884048461914,14.425915718078612,462,125,0,48,0,1.820443186509137,1.0678136089023256,0.3745104472226902,1.789314989952819,2.763387724746091,2.2223268345474554
46795934,50.08884048461914,14.425915718078612,462,125,0,48,0,1.820443186509137,1.0678136089023256,0.3745104472226902,1.789314989952819,2.763387724746091,2.2223268345474554
46796342,50.08884048461914,14.425915718078612,462,125,0,48,0,1.820443186509137,1.0678136089023256,0.3745104472226902,1.789314989952819,2.763387724746091,2.2223268345474554
46796573,50.08884048461914,14.425915718078612,462,125,0,48,0,1.820443186509137,1.0678136089023256,0.3745104472226902,1.789314989952819,2.763387724746091,2.2223268345474554
46796598,50.08884048461914,14.425915718078612,462,125,0,48,0,1.820443186509137,1.0678136089023256,0.3745104472226902,1.789314989952819,2.763387724746091,2.2223268345474554
46796837,50.08884048461914,14.425915718078612,462,125,0,48,0,1.820443186509137,1.0678136089023256,0.3745104472226902,1.789314989952819,2.763387724746091,2.2223268345474554
46844946,50.07213,14.46935,54,2,4,2,0,5.311953109527016,4.433106378468939,3.8437806652499917,5.272920790631273,3.7019452033382176,5.391642967405883
46860164,50.13591681526378,14.54840933196327,8,0,0,0,0,11.703228382392123,11.209255680364988,10.554555751079702,11.692088688969323,12.188832922984316,12.33901478440781
46886659,50.08873,14.40275,168,72,0,36,0,0.2371560240514162,0.6650823818757562,1.3162806555090412,0.1932918072886528,2.9406197941002437,0.7596388858148548
46919071,50.08884048461914,14.425915718078612,462,125,0,48,0,1.820443186509137,1.0678136089023256,0.3745104472226902,1.789314989952819,2.763387724746091,2.2223268345474554
46920294,50.08884048461914,14.425915718078612,462,125,0,48,0,1.820443186509137,1.0678136089023256,0.3745104472226902,1.789314989952819,2.763387724746091,2.2223268345474554
46936015,50.08738,14.43321,387,101,0,29,0,2.3560947401317383,1.5591165449444204,0.8640866573040559,2.3234224125964045,2.751758570237073,2.6967152401155126
46964176,50.08528,14.44979,184,38,0,2,0,3.5605788121679955,2.742366765889994,2.0617537565119965,3.527290077573282,3.201557438878985,3.850098299340768
46976801,50.08738,14.44981,178,40,0,2,0,3.532853541217679,2.742122746924422,2.0483481487568067,3.5015160105106933,3.375630132032324,3.8704710924885166
46979321,50.08423,14.42202,544,166,0,51,0,1.6771517072857804,0.798649432466646,0.3694845829094175,1.637717119560161,2.2162085847348783,1.865427967256372
46982442,50.08676,14.44991,183,40,0,2,0,3.546968077437916,2.747680704997033,2.0570987957017306,3.5150439238343094,3.3284988002945974,3.8705220211961313
46983045,50.08642,14.44993,180,40,0,2,0,3.5527911586344416,2.7489796639667805,2.060389380247279,3.520549835616394,3.3013164557128034,3.8685999918973186
47015004,50.07727,14.42381,401,155,0,29,0,2.2057560666207965,1.3555233132070454,1.1538417818962519,2.162338041808136,1.4733577033364538,2.1085670296616517
47018563,50.08423,14.37725,38,8,0,3,0,1.790831205874455,2.449564495716359,3.14962402801641,1.8051776586768955,3.700902396125159,1.3331503215451266
47041824,50.0761,14.44597,223,32,0,2,0,3.60815779748329,2.724322654441645,2.1808011791556665,3.5679492894843263,2.329193837253546,3.6663248730279436
47045290,50.10084,14.41986,54,4,0,6,0,1.8112775998644068,1.7049198047753813,1.4859753646690612,1.8116425559112608,4.052522059666672,2.57666036421098
47165933,50.07697,14.42409,395,151,0,28,0,2.2427677911458126,1.393849399817452,1.1901602925808255,2.1993151750048554,1.4459681919555223,2.138548337289631
47263653,50.10401,14.47786,44,9,0,1,0,5.7248145186826855,5.1250369300095695,4.445582303744557,5.706350837494064,6.0906380705704155,6.275693189338223
47305849,50.0636,14.44379,74,13,0,1,0,4.2845606775117115,3.4390072420391737,3.1119871758722155,4.2408742118739875,1.7788620872263206,4.071481439101448
47382869,50.09972,14.39722,61,5,0,2,0,1.0732698132126925,1.7844099834569038,2.1790418758452472,1.1122367762476242,4.221076468478984,1.8060383049367803
47399018,50.09028,14.42299,420,123,0,46,0,1.6044471412349761,0.9275650676249532,0.33724982273533227,1.5762218981352558,2.892487223571819,2.0745805716960195
47507224,50.07528,14.43171,279,112,0,15,0,2.783594504815585,1.9122568795756174,1.5554697242052937,2.740769157109572,1.516406977469178,2.7138342437029057
47544065,50.080102018837046,14.4250402174008,499,179,0,43,0,2.086026483469611,1.205537129827892,0.8693313950620337,2.04398128242772,1.8001364985794799,2.113294384457363
47560714,50.08144760131836,14.422303199768066,519,174,0,49,0,1.840868352833269,0.9595899685140653,0.6784492534931494,1.7989653712775429,1.9111024675815491,1.8976946300530622
47561754,50.08144760131836,14.422303199768066,519,174,0,49,0,1.840868352833269,0.9595899685140653,0.6784492534931494,1.7989653712775429,1.9111024675815491,1.8976946300530622
47561883,50.08152770996094,14.42220401763916,521,173,0,48,0,1.830128273706188,0.9486423251654114,0.6687437030129454,1.78825272758494,1.919055666392595,1.8896132521606774
47562013,50.08152770996094,14.42220401763916,521,173,0,48,0,1.830128273706188,0.9486423251654114,0.6687437030129454,1.78825272758494,1.919055666392595,1.8896132521606774
47578272,50.08152770996094,14.42220401763916,521,173,0,48,0,1.830128273706188,0.9486423251654114,0.6687437030129454,1.78825272758494,1.919055666392595,1.8896132521606774
47578390,50.08152770996094,14.42220401763916,521,173,0,48,0,1.830128273706188,0.9486423251654114,0.6687437030129454,1.78825272758494,1.919055666392595,1.8896132521606774
47578601,50.08152770996094,14.42220401763916,521,173,0,48,0,1.830128273706188,0.9486423251654114,0.6687437030129454,1.78825272758494,1.919055666392595,1.8896132521606774
47578816,50.08144760131836,14.422303199768066,519,174,0,49,0,1.840868352833269,0.9595899685140653,0.6784492534931494,1.7989653712775429,1.9111024675815491,1.8976946300530622
47578985,50.08144760131836,14.422303199768066,519,174,0,49,0,1.840868352833269,0.9595899685140653,0.6784492534931494,1.7989653712775429,1.9111024675815491,1.8976946300530622
47709339,50.08636,14.41911,521,160,0,55,0,1.39811431968309,0.5502990226766883,0.19033188773798929,1.3607550041404268,2.4418865754087564,1.6862554554550528
47716561,50.07973,14.45421,163,28,0,1,0,4.008304299178254,3.14593470540958,2.5154420194427294,3.971319050874026,3.042377264021552,4.181676895184204
47740838,50.08468,14.41915,547,172,0,53,0,1.4700178173994447,0.5888130100634059,0.34304808503304823,1.430123849638266,2.2551036866787775,1.6640598577922454
47745822,50.06955,14.40479,145,22,0,4,0,2.3275128939318273,1.9428793994692952,2.3104876579777383,2.2908151319816326,1.1585284987647055,1.6758839971155528
47792588,50.06461,14.40934,122,16,0,6,0,2.9254198964236027,2.438492175500759,2.680034383743747,2.8867656624815003,0.6827805303874319,2.3090977351074153
47838952,50.09198,14.44101,199,49,0,5,0,2.895979689927948,2.198565227190838,1.5052253193459262,2.869879229577811,3.4488024935586012,3.353626887467747
47842494,50.09155,14.40485,172,61,0,33,0,0.34003213707491514,0.730535852576113,1.243696962398163,0.3303208105428341,3.181068895593308,1.0995286430927529
47853463,50.09220618036366,14.436663157776849,234,58,0,9,0,2.588534764872801,1.9107438164369863,1.2274342394693531,2.5630814632730115,3.3416404559115724,3.065103195018861
47871117,50.07695,14.44222,246,66,0,4,0,3.3263421174667434,2.4420718168469473,1.9097423009448682,3.285967539211314,2.1719655051465296,3.3844767709580488
47871230,50.07501,14.44058,226,83,0,5,0,3.3269976877258003,2.4428652352166265,1.9649067957156374,3.2854559433942643,1.9457873635202299,3.3250543311512386
47871341,50.0766,14.44223,236,68,0,4,0,3.3445364480118958,2.459890019267527,1.9344529815443585,3.3039849270033246,2.1477254749129147,3.39377152316598
47871430,50.07547,14.43995,235,84,0,6,0,3.262276033676201,2.377875064941758,1.8969543697447715,3.220827605693733,1.9422276788344661,3.267614073620149
47896366,50.08975,14.42395,446,127,0,47,0,1.674059113698209,0.9655423328153538,0.3223915016910661,1.6446454154364518,2.84173366893251,2.1184870746904756
48021922,50.0881,14.45818,141,32,0,2,0,4.122272716304764,3.3422506797066127,2.6462806178943326,4.091941441789898,3.8473524773093777,4.472838912763783
48037587,50.07397,14.42885,286,119,0,17,0,2.718285685410639,1.8685848791506194,1.6028815229301197,2.674773961999075,1.2793344433443816,2.578998650681722
48037935,50.07567,14.42848,335,138,0,23,0,2.5752798517378404,1.713328514481129,1.4169214910693755,2.5320993147699484,1.4275551096332502,2.4824761754869424
48116870,50.09963,14.42301,78,10,0,8,0,1.9117067669696137,1.6785432872898904,1.3556588030869365,1.9063440698556997,3.928358761362295,2.6376529461239167
48121823,50.07928,14.43418,345,125,0,19,0,2.6974124569350164,1.8128455432980815,1.3063015115475183,2.656893304205569,1.981622796086233,2.7714311974114585
48121889,50.07928,14.43418,345,125,0,19,0,2.6974124569350164,1.8128455432980815,1.3063015115475183,2.656893304205569,1.981622796086233,2.7714311974114585
48140712,50.06034660454076,14.41175127029418,40,8,1,6,0,3.426078678404435,2.9082329355209082,3.092152606177729,3.3870187106120073,0.6808391720453226,2.812121428223048
48140729,50.060443248593714,14.411574363708478,41,7,1,6,0,3.4126867528362856,2.8974052820961917,3.0844179961593916,3.373684806644791,0.6833864911792059,2.7972129127600978
48168654,50.09764,14.42303,151,22,0,10,0,1.8025395168614,1.49088516925929,1.1358914925417956,1.792714564323268,3.707848728619503,2.493611163939381
48220760,50.09055,14.42792,389,104,0,32,0,1.956345772012932,1.2616943001633802,0.59308866787951,1.9285881309488426,2.978136310142287,2.415235858235954
48227395,50.08851,14.40397,185,78,0,36,0,0.31764814803551,0.5752811839532985,1.227268706225369,0.27462640700269614,2.8848562578011596,0.8011584317114298
48229725,50.0887,14.4062,230,90,0,36,0,0.44386305201742715,0.4443844283239067,1.0713623462398107,0.40480121345233383,2.8499738442847278,0.9350751004225094
48239133,50.07679,14.42755,370,146,0,24,0,2.4457614064206874,1.5791392280411132,1.2767314420926064,2.402770682679222,1.5096986598527813,2.378459543411593
48251165,50.09376,14.45543,115,22,0,1,0,3.9374275150700386,3.243205197904198,2.5460972836480877,3.9124660854624764,4.177667505506974,4.397603743845207
48387965,50.06737,14.3848,16,2,0,1,0,2.7849716787588275,2.850948140641601,3.4234699524090177,2.7661975496471696,2.4562489329136157,1.9607061257098801
48393418,50.07494,14.42949,298,121,0,17,0,2.682490349393725,1.8216658291489378,1.5195089845634806,2.6392586123614667,1.394573347654703,2.5789531671973105
48558098,50.08541,14.41633,520,159,0,53,0,1.2534538747620498,0.37203636603480467,0.412100585719568,1.2134022895288863,2.34339339866208,1.4730526977660283
48560620,50.08533,14.41826,532,160,0,53,0,1.382345251718708,0.5064354320730932,0.31508480740377315,1.3429915829147174,2.3277579245288686,1.6082917556952447
48577884,50.08507,14.41756,542,161,0,53,0,1.348930484784341,0.4673782492393487,0.36986439457392495,1.308923937312572,2.300387604632891,1.555255743829419
48578334,50.08715,14.41788,480,150,0,53,0,1.2884594559498024,0.4679348048631785,0.2330035185542115,1.2521689936218816,2.5307315847647724,1.6198924202667173
48597749,50.08107,14.42503,541,180,0,50,0,2.0288839649472603,1.1446920662337512,0.768001965603937,1.987447554833477,1.904544814453462,2.0959825881421312
48601252,50.08102,14.42499,538,180,0,49,0,2.0292449782189723,1.1452173325311525,0.7721501686520093,1.9877637237421522,1.89847865495967,2.093878378746874
48604023,50.07895,14.42535,462,178,0,37,0,2.1763262818405344,1.3021250286642532,0.9979065293618081,2.13376175495603,1.6820981393146657,2.161420166157821
48608187,50.0662,14.43125,111,60,0,10,0,3.463542878723666,2.6649080054912315,2.4767290523529155,3.419654186796331,0.9039502518611376,3.172460782409457
48615730,50.08118,14.42652,537,181,0,44,0,2.1153755143005215,1.2303556700817462,0.8021266786762492,2.0744016152131706,1.9434843223595053,2.1999827996911994
48617961,50.07224,14.45364,156,14,0,2,0,4.29069894049451,3.4057425393919396,2.875859184960246,4.249904649700815,2.628289832195078,4.306297790506561
48678919,50.1016,14.39785,62,3,0,1,0,1.270642043008334,1.9373890420455697,2.2822854558716874,1.308080857723352,4.400689040455808,2.0174297949854156
48689857,50.0704,14.45328,122,14,0,1,0,4.368077877304848,3.4836661604805452,2.9813314869493177,4.3266041149845105,2.542934497711143,4.3460337776727425
48694307,50.0903205871582,14.42000675201416,398,122,0,48,0,1.391620789683034,0.746670773172523,0.32318743971017366,1.3635530774350328,2.8833196317349934,1.8796998675323078
48706085,50.07768,14.41653,392,126,0,30,0,1.810339432406152,1.0468208712603106,1.1395819937305285,1.7664532519350649,1.4863243738063878,1.6080239650809895
48706840,50.07838,14.4181,403,139,0,36,0,1.825842506369238,1.0216525114237598,1.0364426335917656,1.7820018921861458,1.5555532281569882,1.6832669582837536
48716959,50.07181,14.40989,193,41,0,5,0,2.162413650258538,1.637003390397308,1.919281996163869,2.1219204528562083,1.045201271433377,1.6389911730857272
48729698,50.07355,14.43183,250,105,0,14,0,2.9097000694474957,2.04907215443736,1.7298347347738097,2.8664341028018057,1.3736111790330412,2.7924234092373283
48777264,50.07055,14.43205,188,91,0,10,0,3.144995029213274,2.305826208469874,2.0402996464087155,3.1012778552761904,1.1612786448618935,2.9543559646725726
48849161,50.0886,14.4881,17,4,0,0,0,6.252386450227062,5.477101268633576,4.781594753812683,6.222958528640164,5.623754558644909,6.602565354798331
48874479,50.08578,14.36435,28,3,0,1,0,2.6275927328424755,3.3578110205187026,4.053390582853964,2.6495060079335375,4.5613686961310576,2.2652865385623975
48894371,50.08843827343309,14.464208829818483,74,22,0,0,0,4.549812603206852,3.7737842692943597,3.0773191693883506,4.519915239737282,4.195081724895618,4.904455088515777
48932745,50.08097,14.40788,309,106,0,29,0,1.1634206336851545,0.6642208866320733,1.1903468630934542,1.1208064056753388,2.003328552393148,0.8999047539169639
48947486,50.07799,14.41382,363,108,0,27,0,1.6663895254257894,0.9618942606785511,1.178154222144744,1.6227189397205175,1.5540226378751023,1.4178823714227469
48948051,50.07772,14.41386,365,107,0,26,0,1.692744490051095,0.9919449850293718,1.2039472720416202,1.6491150426511798,1.524168578508322,1.433665613675123
48948341,50.07758,14.41357,357,102,0,25,0,1.6941550958805907,1.003871379571967,1.2269463265946399,1.6506059719287076,1.51411243853832,1.4223380202993787
48948698,50.07645,14.41344,334,83,0,17,0,1.7956044623343144,1.1269491789218753,1.3447838817946103,1.752335322799284,1.3954137344609678,1.4768173621273817
48948832,50.07611,14.41324,327,79,0,17,0,1.8209697073252264,1.1627513605929338,1.3851295300638622,1.7778374730164164,1.3633140205721943,1.485323162266912
48949061,50.07629,14.41554,345,101,0,21,0,1.8916782868980755,1.1731027713367823,1.3081049385377592,1.8480239000119483,1.3436794355838502,1.6145438489343753
48949161,50.076,14.41504,343,89,0,18,0,1.8985963330682394,1.1960869614768035,1.3498703128793232,1.8550735303760861,1.3189526810744918,1.600243962751981
48949300,50.07785,14.41392,365,108,0,26,0,1.6832495549853113,0.9784987068820923,1.189055297874875,1.6395870924958753,1.537223575076206,1.4310877077028665
48950224,50.08928,14.4197,436,136,0,52,0,1.374437639745089,0.6679849268996075,0.2217007071889208,1.3436050835838662,2.7671187313522045,1.8156020115847147
48951689,50.08989,14.41948,406,128,0,50,0,1.3548135815333187,0.6887619357402531,0.28979964418719173,1.3255706119953528,2.8346608542946607,1.8262268557666543
48968532,50.08863,14.41746,436,139,0,55,0,1.2241207268104464,0.4929705138699335,0.2884917056873541,1.1912020431751886,2.6962120047938507,1.640596266769226
48968662,50.08775,14.41807,467,147,0,52,0,1.2851540262973826,0.495755280859064,0.21795348806801773,1.2502395319456163,2.5970770388872513,1.650856955999319
48969415,50.08962,14.41797,410,135,0,54,0,1.2486169141275925,0.5831511975545481,0.3247069785855095,1.2185256599613739,2.8051212073975837,1.7153656525852095
48987442,50.08019,14.42512,502,180,0,44,0,2.085515523773631,1.2044113848369917,0.8619572560010094,2.0435400866261406,1.811013955516772,2.117171132767615
49003727,50.08518,14.41965,533,165,0,53,0,1.480114337881422,0.6066372766643437,0.2779424575430178,1.441081178825158,2.311250381544877,1.704810636766587
49007321,50.0667,14.43124,127,65,0,11,0,3.4202425639997065,2.617592052072897,2.4234024324093957,3.3763465444414402,0.9171733276963782,3.1384756713550175
49007528,50.06447,14.43071,87,43,0,8,0,3.5911964225015995,2.810616771542446,2.6510558276450435,3.5473874016678737,0.8430205292743025,3.2632641407753717
49011304,50.06654,14.43153,119,64,0,11,0,3.447170014174712,2.643762265523068,2.446604055840426,3.4032733852932506,0.9323724177194671,3.1656993107481655
49056302,50.08257,14.42047,541,167,0,51,0,1.6639736560095932,0.7808645442068602,0.5500307323357809,1.6223686105214077,2.0235161726415374,1.756146323383272
49068005,50.092193603515625,14.432552337646484,288,67,0,23,0,2.296255101629081,1.636470288489857,0.9694893091730034,2.2711883387034044,3.2404192570612804,2.7878872987837937
49102948,50.08915,14.41741,418,135,0,55,0,1.2131386776556052,0.5202680385315077,0.320883185805527,1.181633674588036,2.7541276584653183,1.658275572369904
49103327,50.08829,14.41749,452,144,0,53,0,1.2325323482269934,0.4779094355866832,0.2721202921188457,1.1987417650875292,2.65835171059365,1.6298650406230635
49103847,50.08993,14.41793,396,131,0,53,0,1.2441481580389753,0.6020818290011897,0.35235889013153426,1.2149601894247055,2.8396502432450395,1.7267273975258965
49103976,50.08823,14.4196,467,147,0,51,0,1.3819343341127273,0.6158422887740027,0.13431816438469762,1.3485377791924702,2.650245908786701,1.7708326030016845
49104157,50.09003,14.4189,402,128,0,53,0,1.313010074839542,0.663608590478335,0.3221447528468951,1.284138906506266,2.849925969899586,1.7944196589508088
49149361,50.10637,14.45501,48,4,0,1,0,4.27906964960404,3.8155524886353738,3.202081139283967,4.267295107141539,5.33077447515334,4.9240277845667
49181804,50.060665,14.411726,44,8,1,6,0,3.391243744885333,2.8728151358312237,3.05798562243268,3.352145589259559,0.6593356998050507,2.779010052599578
49211736,50.0776,14.42867,380,148,0,24,0,2.4564278840073444,1.5804566286396393,1.2262018500856557,2.4139278230485446,1.6249774758673574,2.4285898418810183
49238834,50.09165,14.42211,389,101,0,43,0,1.5489351882479794,0.9548524237993146,0.4670506012140291,1.5241957804263044,3.038707502229304,2.0779643641363945
49283363,50.0827,14.44637,184,40,0,2,0,3.3799932176192655,2.5305957479289525,1.8803096130559862,3.344125283713449,2.8255747970688,3.6021886598111608
49283528,50.08189,14.44651,178,35,0,2,0,3.41326161734,2.556989108369298,1.9172885540424558,3.376772530249302,2.7685323866677414,3.6155446788707546
49312223,50.152599,14.450172,7,0,0,0,0,7.780028881210633,7.852522204588869,7.529583800724155,7.796861144683578,10.057641319135103,8.602841591099015
49358541,50.07984,14.43339,378,125,0,21,0,2.6190694020289222,1.7349968315863866,1.2224678296320606,2.578748568536216,2.0042367864871347,2.7058135425243197
49358945,50.0895,14.4175,405,132,0,53,0,1.2160546588671266,0.5483388006732001,0.3397373715533321,1.185568333641357,2.7927801384300466,1.6792932578963211
49386589,50.0855,14.44635,193,47,0,2,0,3.3143781619310397,2.496048173179283,1.81516243523019,3.28097342996657,3.0564825372558464,3.606421317027358
49456256,50.07425,14.43139,261,106,0,14,0,2.8360214052461536,1.9723100311529687,1.6461510658529965,2.7928647424100723,1.4121849264156316,2.733376110479392
49496114,50.09026,14.4207,407,121,0,46,0,1.4410832492461911,0.784234369844879,0.3082219026089453,1.4128404685063112,2.878368220491235,1.92241561652543
49542060,50.07713,14.4272,384,150,0,27,0,2.4028715524801054,1.5350988851786196,1.232502055524357,2.3599359601903394,1.5344610365382203,2.343046524948478
49607899,50.07287,14.4059,179,32,0,5,0,1.9760568907399123,1.5655757989640304,1.9551935888045768,1.937892833471,1.3220899080979451,1.380699561631348
49609751,50.08694,14.43141,433,115,0,36,0,2.2366343273968647,1.4284658614556158,0.7381976275278472,2.2031120541871236,2.660581544465116,2.562278074299339
49620107,50.08404,14.44814,179,36,0,2,0,3.4694233660418243,2.6355543576810234,1.9672150147388332,3.43488893353395,3.0205243310442627,3.727813074015137
49620122,50.08337,14.44793,176,35,0,2,0,3.4705479485117325,2.629491109329645,1.9685720856099567,3.4354254355697207,2.956595792246615,3.7124000235418566
49661720,50.08052,14.4465,194,36,0,2,0,3.457470381522668,2.5911741500176273,1.9714882869043577,3.419972396411102,2.6632211997342132,3.625621834101219
49665157,50.09238,14.41186,252,86,0,40,0,0.842766881011442,0.6546492383200765,0.8538034140048654,0.8254493618843924,3.1515304166732885,1.5071499758299038
49665402,50.01685107375608,14.581409680526091,0,0,0,0,0,15.281575624468317,14.398534766730096,13.882233059779299,15.239649651344624,12.753132426929248,15.17774467919413
49682809,50.08613,14.44773,192,41,0,2,0,3.4013069254731887,2.592338190425559,1.906030033998956,3.3686249149811944,3.1735134097076547,3.709540657779532
49683309,50.08602,14.44716,191,44,0,2,0,3.362738396653489,2.551905441260631,1.866536742363166,3.3299035064956293,3.1379159048724965,3.6680494867838966
49697920,50.09131,14.4826,17,3,0,0,0,5.858060274947291,5.107663507123418,4.407921736852832,5.830285987411457,5.442033501112355,6.246249495842671
49706394,50.12383,14.49928,17,1,0,0,0,7.970333070771378,7.5173745979268345,6.885245836814293,7.960859377037095,8.749127029774536,8.62979858916423
49752474,50.09217,14.43314,287,65,0,24,0,2.33777053186549,1.674219428404057,1.0037137316301499,2.312598853270393,3.2507793058513235,2.8263540601425365
49769339,50.085426,14.417325,531,161,0,54,0,1.3170407869387755,0.43927510784912516,0.35457616426662786,1.2774439512053417,2.340684681173806,1.54358281389021
49772804,50.089424,14.423289,463,133,0,48,0,1.6287062729586204,0.9083873540139469,0.26487546200209394,1.5985430992997707,2.8001131419878313,2.0621373599023434
49785999,50.07699,14.42288,392,153,0,28,0,2.177210552063275,1.3376134683885257,1.1755398521803977,2.133612028453097,1.4284706696751588,2.0567620884217623
49811910,50.08294180000001,14.4153214,512,158,0,49,0,1.3370240693126791,0.4845849234299504,0.6533603043278338,1.2940727473294733,2.0775111530663386,1.3871241993209837
49818861,50.063324,14.444006,74,11,0,1,0,4.316961610033121,3.472108232839804,3.1462194490215,4.273263802341539,1.7960492047484733,4.101145510282438
49820627,50.0622,14.44431,62,10,0,0,0,4.420065076090089,3.5800688381580312,3.264620625119871,4.3763022052975815,1.8302027858286736,4.188737333893179
49870139,50.0903,14.41998,398,122,0,48,0,1.3897107067706265,0.7437993014606059,0.32143550468026627,1.3615875108564248,2.8809796046225395,1.877030658218275
49895698,50.07862,14.42768,428,161,0,29,0,2.3339942588455234,1.4550223625740084,1.093344342004771,2.291754409592227,1.7008271398901642,2.331655004986546
49917296,50.09225,14.44475,172,41,0,1,0,3.164185818324685,2.4636588520447877,1.7679548864776726,3.1382108363883146,3.6045281338191755,3.6184170157309565
49954043,50.08441,14.44592,205,46,0,2,0,3.3060021944716205,2.473859092179529,1.8038543894209544,3.271543033196018,2.944290151014806,3.5703526210815784
49978999,50.07696,14.42731,377,149,0,26,0,2.42063879237392,1.553717963023289,1.2529594380867275,2.377664578462477,1.5201238800625332,2.3562985703481085
50014783,50.08488,14.41535,511,157,0,52,0,1.218886486057402,0.3344732133232554,0.5031624039175729,1.177684108149235,2.2913205635479312,1.396205368649536
50036777,50.07867,14.42412,460,176,0,37,0,2.1242585464381953,1.25768535323555,1.0052181779641576,2.0813330078047394,1.6298983534657314,2.084006267590325
50046344,50.07921,14.42522,469,182,0,38,0,2.1520771775905985,1.2764946621818183,0.9675441095702962,2.109606105525681,1.7074488843197566,2.145785782910529
50067411,50.06453,14.43282,91,46,0,7,0,3.6783502422443255,2.8817670361844097,2.6875946119435916,3.6344710682259382,0.9936985606479846,3.3751307900532326
50078179,50.077587,14.444465,232,41,0,2,0,3.440703557080727,2.558988955716487,1.9985893794312233,3.4010384644080314,2.340748762701919,3.527174284105113
50085597,50.07099,14.40557,156,29,0,5,0,2.1774372224873875,1.774099294139179,2.1443670127762133,2.1399198436021325,1.2008957649631746,1.5527988398606165
50089367,50.07832,14.42607,441,162,0,30,0,2.258975933005541,1.3867160811311452,1.0806123281748745,2.216282757500011,1.6302263776981283,2.2284848124561205
50093416,50.09971,14.42304,78,10,0,8,0,1.9183409695350144,1.6873381331925994,1.3647249897361173,1.9131201173083499,3.937389588356281,2.6452747296511427
50101695,50.087334,14.455577,157,34,0,2,0,3.9431524827408233,3.1531906441364463,2.4598196708971827,3.9120591994762695,3.6542715967642194,4.2791037232365765
50103444,50.08624,14.43309,416,108,0,33,0,2.3685043688133853,1.5477698817357088,0.8668299969244687,2.3342986682771816,2.631165368072015,2.6708838696242116
50121438,50.07927,14.42253,461,169,0,45,0,1.9936996997279026,1.1300349077914138,0.920804599082922,1.9507015543535224,1.673640683797258,1.9574971840241087
50125495,50.10485,14.44453,69,6,0,2,0,3.532870887136699,3.12221936579846,2.55248518473201,3.523050988484257,4.855363334990526,4.203558981139167
50125982,50.06054984175176,14.412146568298349,46,8,1,6,0,3.410876665073006,2.886017780641921,3.0640828099550226,3.3716254215390413,0.6447314074130505,2.8029972711624365
50126119,50.060857984159945,14.411986130688472,46,8,1,6,0,3.3748562177813355,2.851568881017295,3.033014823354686,3.3356217784453728,0.6314158054096091,2.767066934822143
50154447,50.073296,14.395148,101,15,0,4,0,1.9289378645221316,1.8709652511530743,2.4338730647073423,1.90220472025094,1.9627326346586058,1.1359012502885042
50174606,50.08535,14.45037,187,39,0,2,0,3.6002518149855987,2.7833275964851727,2.1019416971270877,3.56707535765248,3.2357942903176995,3.8918275088182472
50175707,50.08484,14.42026,536,168,0,53,0,1.5349400563530042,0.6585348378568404,0.30178909732456305,1.4956642091062353,2.2748955820136385,1.7444491465314669
50175735,50.09973,14.42335,77,10,0,8,0,1.9381147866322597,1.7002535710559827,1.3693530362509383,1.9326593980127897,3.941327490485317,2.6630100127671215
50176055,50.0868,14.41957,515,158,0,54,0,1.4150803964336778,0.5838490952965967,0.13406704999757818,1.3786861177016478,2.4912252206974785,1.7282132648970738
50212458,50.07558,14.43874,231,87,0,7,0,3.181769370667603,2.297848973340773,1.8278571605831992,3.1401725145096435,1.8842720478979123,3.181235069276704
