id,latitude,longitude,restaurant_count,hotel_count,park_count,museum_count,shopping_center_count,dist_to_sagrada_familia,dist_to_casa_milà,dist_to_casa_batlló,dist_to_parc_güell,dist_to_la_rambla,dist_to_montjuïc
717287604696675688,41.40336,2.17995,414,20,0,3,0,0.4636612756564885,1.7521073491182477,1.8046860579299266,2.5882393287504697,2.476603674964289,4.99061644374219
706302525153951832,41.40669,2.15262,305,12,0,1,0,1.848704189843816,1.4843026058158018,1.9563717231398998,0.8684580034598539,3.226426557464456,4.791517510262604
706598159506335979,41.3886328,2.1799743,496,83,0,21,2,1.7280092435083518,1.6801443322537863,1.3029449609599213,3.667161581694627,0.9828959598596044,3.6219649129540468
706868237111810082,41.3812,2.16214,596,104,0,10,3,2.6925544282522424,1.5679763003983882,1.1900348717631513,3.7855864264450676,0.8669294708919214,2.125541856608124
721431089402151840,41.40845,2.18515,286,7,0,1,0,1.0462586104348564,2.428690193664212,2.514309921471914,2.7884943314612856,3.1456086096312035,5.694519701477444
721496206069457357,41.38755,2.17992,545,99,0,24,2,1.8431192578771542,1.7327154072039774,1.3352693186942934,3.759613762366298,0.8899450899805703,3.5273154459281164
721562053867732568,41.383542526477406,2.1649470252948144,660,135,0,20,3,2.3655825296058026,1.3318529193295172,0.9070781534850706,3.5906869345707992,0.6592668160112894,2.4594058821798446
721706038214507015,41.41704,2.18834,98,4,0,1,0,1.8933798365495387,3.2720385271642285,3.4294612845112797,2.9853492928194205,4.135249937036862,6.6633052737847835
722134752220226241,41.3712,2.15732,206,21,0,3,1,3.874259017654373,2.7069029550920494,2.3655979156404263,4.83013971997011,1.730181551770846,0.9469523714951377
717303397863136110,41.38587,2.16582,687,142,0,22,2,2.0973765595595957,1.0983760632934647,0.65279382581486,3.36634375926892,0.7179174048849094,2.7246414381914397
717918147430255956,41.38669,2.16182,634,122,0,11,2,2.153300578079174,0.9574115777819096,0.6134852495235369,3.1845161191026583,1.0438255795566598,2.690043075084292
718052025798941045,41.4043,2.14527,227,16,0,1,0,2.4307897565546064,1.710416147610339,2.1549724546192772,1.292413080202588,3.379193984049379,4.562415172859935
718572283298019540,41.40956,2.18603,255,7,0,0,0,1.1747297000234946,2.562167611333874,2.655190421798707,2.833250827345791,3.286620978713244,5.83804272052178
718685787948427333,41.4087963326261,2.186574968392549,251,7,0,0,0,1.1682875539085875,2.5470951019561627,2.623412676467352,2.895273092245533,3.2232818505139442,5.786260963527608
718880552164215590,41.42534088450563,2.184678018093109,49,0,0,1,0,2.5649138018172866,3.842737847922301,4.088209185299963,2.9262468200057294,4.9469187246432265,7.3804878076068965
719159112341119419,41.40498799834443,2.1755614276783577,426,18,0,2,0,0.18221819453084362,1.568084669920871,1.7245262884776542,2.180285018881628,2.5910036663905465,4.997829907426873
719397111975816166,41.40448,2.12721,53,4,0,1,0,3.937020715343935,3.0682254703897818,3.4500250447547667,2.400061256107793,4.5423621425834595,5.000969155269956
722161580155278198,41.37826,2.16549,524,111,0,14,3,2.9140647582868993,1.9182857269154756,1.4952702036490257,4.168536232725131,0.7049976295654974,1.97158665449641
722172633017668525,41.39015,2.16342,677,127,0,11,1,1.7537253186627901,0.5865232092582271,0.2120096589449761,2.8514043910849463,1.1982890627684366,3.0971052916178436
722356094689902263,41.40224,2.14633,291,23,0,1,0,2.346051673685689,1.5106687562965249,1.9423891965514593,1.463102936633553,3.151431917766527,4.32439276342766
723022417825018205,41.3835,2.17973,587,100,0,27,2,2.278812212818909,1.9834353454319122,1.5368807084802623,4.11888073223985,0.6321303889970856,3.1895748952341694
723856207180321336,41.3895663,2.1639692,665,128,0,11,1,1.7866439902861817,0.6605108150165062,0.2496395239752829,2.9274916909404913,1.1190501031051128,3.0497469141611107
724334786453626482,41.41267,2.17227,256,9,0,0,0,1.024062552578353,2.116261486508246,2.41142074687012,1.644601246487731,3.4326409971080625,5.707444491488276
724350652882211750,41.38618,2.179369,588,110,0,25,2,1.9808662712448104,1.7753969477562563,1.3541417113302363,3.855445272288979,0.7520745894650561,3.3827979241158266
724434574979946428,41.39061,2.16449,665,129,0,10,1,1.664226059084751,0.5644864112630389,0.12593580236900898,2.8326106336386805,1.18584148220476,3.1736119928272895
719399128147662174,41.38624,2.17801,613,123,0,27,2,1.953690348049894,1.679577653202233,1.2508866735010313,3.7856369675572803,0.6745841197956343,3.3129420628782604
719406141016402467,41.40413,2.12629,51,4,0,1,0,4.012979172110001,3.1282691878266684,3.504570358465203,2.4860899404966386,4.585206133590305,4.9983354035369745
719440411250596953,41.40386841048001,2.1761209178736283,425,23,0,3,0,0.1466012524125801,1.521420162020953,1.6452334361633074,2.283122566836305,2.4724149197812757,4.9022583816174485
719654614117517084,41.42419,2.13997,16,0,0,0,0,3.6722313695685984,3.696543698292742,4.168274416072835,1.512510860015292,5.438638600618715,6.814102369933743
719684491157768590,41.375124455418565,2.171989153090081,426,77,0,16,2,3.172716934425777,2.3961231248286814,1.935687903551259,4.66464914191798,0.7435094217188595,2.0902487557101224
719709249561893556,41.38482357187424,2.182441614272022,524,75,0,24,1,2.192957381914668,2.072077369243886,1.6511040831500265,4.128327774239248,0.8949781986761306,3.4549930337662627
719896470309619610,41.39121,2.14888,460,33,0,2,0,2.535608779959968,1.1774664286839363,1.3374908204633185,2.6092548442584147,2.231094106088326,3.0825639353410237
719988392165478959,41.40843,2.14368,107,13,0,1,0,2.617759643465442,2.107352780293762,2.5677473683522907,1.0106360526987974,3.814121716929959,5.035289682203605
724490406398574361,41.4157955,2.2113085,39,4,0,0,0,3.363507647710344,4.70896085740803,4.707494517123869,4.889432577560848,4.976711872859434,7.615712745234341
724498356857619122,41.37237783982337,2.139516201550527,157,12,0,1,0,4.5301169460387625,3.159738339608997,3.016833921153762,4.81114970540059,2.9447790566377856,1.4397949902693365
724532034698572441,41.3904269,2.1665325999999823,643,128,0,13,2,1.605065419466795,0.665547237569149,0.19643829145314048,2.9148495408825728,1.0807577540406366,3.21380119592777
724624896917696602,41.38118,2.16797,658,141,0,22,3,2.550039927003732,1.6497119209005087,1.1974805114599558,3.917834091203464,0.384184543298999,2.3564576134222253
724644416415416190,41.4038,2.15984,471,22,0,0,0,1.2145628942204991,0.9606480069339066,1.4101046349268582,1.330471536347166,2.664509128548579,4.515252195496679
724670757035275771,41.38759117959642,2.181011525691085,508,81,0,23,1,1.8635722349329633,1.8101025446632983,1.4195836697902835,3.811685648141244,0.958600517466999,3.591095637850801
725036148031191900,41.4025,2.17968,409,19,0,3,0,0.4570473010801879,1.6853311329020224,1.7210610874317296,2.615964009657087,2.3783859755275425,4.895519383431054
725111001086733254,41.40296,2.14436,225,19,0,1,0,2.506476699948187,1.6928875911368486,2.122021736009869,1.4595692713881645,3.323599471246443,4.425239614806845
725242630600384709,41.38574,2.17499,683,149,0,27,2,1.9865511138138179,1.5239530670746255,1.0713185625147543,3.6991230391185264,0.48486511307794894,3.1107711765744224
720003443803625112,41.40606,2.14343,152,14,0,1,0,2.597414334693662,1.9505827109537464,2.3993016696579135,1.2158944155480786,3.6272838381105204,4.777693040355299
720008345495290938,41.39609,2.16728,583,83,0,8,0,1.0247098613916055,0.45728439026064926,0.5269732475110162,2.3810213274893255,1.647566191317678,3.825547384073325
725269320769460832,41.3896265,2.1701805,653,134,0,23,2,1.593146505893567,0.9354773877278286,0.4971933670921831,3.126561146010438,0.8915214015062443,3.2597733180933894
725565325390345546,41.38504,2.15844,577,79,0,9,1,2.455928160015329,1.1768062118047047,0.91589109801138,3.3106041522888248,1.2271019584182516,2.4402151642970336
725736159701241209,41.39796,2.17163,499,62,0,6,0,0.6683433114121511,0.8638236024231103,0.894248220226597,2.423849571994616,1.7983750950651873,4.150351007592747
725752679708396002,41.3826,2.14688,306,26,0,0,0,3.274546643324603,1.8879280211184182,1.812141564221487,3.580182611161411,2.1393623269534285,2.1588373944586614
725818805288220317,41.40115,2.17635,429,23,0,3,0,0.31728344530860075,1.3696178121038094,1.4199797415128637,2.468574466869746,2.175459369484919,4.636095450743122
725834115163310881,41.39914,2.17616,417,37,0,3,0,0.5171991805237414,1.2637747075499464,1.2516361165430323,2.597158176573409,1.952144248047832,4.428704645699051
725843676937676892,41.40084,2.17522,437,30,0,3,0,0.3144263638924504,1.27038532296616,1.331889764405433,2.415477431075535,2.1292755511299353,4.564615019841783
725914055445645040,41.3756402,2.1623021,363,52,0,5,1,3.2686923557827647,2.1863273922955018,1.7988733241546446,4.394619838533394,1.0923009201369998,1.5821033165115554
725915522922045930,41.3738643,2.1678005,339,62,0,7,1,3.3519809668795775,2.4338440264260446,1.9979483892171768,4.69077241709362,0.965607886307077,1.731312287684249
725918206702306552,41.4074597,2.174247,403,16,0,1,0,0.42936871392799986,1.69961833096957,1.9179978710931105,1.9600249512558858,2.8569474847187815,5.212291695033909
720014410570781114,41.40745,2.14517,148,15,0,1,0,2.4751279266004134,1.942261313365192,2.4031902386185666,1.004425857350462,3.651299981230695,4.9110437112841065
720024241491095469,41.40641,2.14482,167,16,0,2,0,2.486742901897428,1.8856393737061543,2.341073050720787,1.1140339085650726,3.5804689385818804,4.7999071529542405
720038559933830308,41.38758,2.17831,603,111,0,23,2,1.8109542855846983,1.6158032294249334,1.208857765891503,3.6773624845470874,0.804998887778315,3.4433038467596377
720041267480555050,41.3758506775,2.1732571125,440,83,0,19,2,3.0870565122276785,2.361114633607097,1.8952718683420235,4.62707921078458,0.6645437111015228,2.223339757970985
720044670089485011,41.38623100699685,2.1781933755906966,612,123,0,27,2,1.9570932156393257,1.6924382467930994,1.2647640768567276,3.795015768858706,0.6843807535345569,3.3221515141481452
720046398434316961,41.38753,2.17817,604,116,0,23,2,1.8143629385934186,1.6089001424065708,1.20019541379571,3.6751278554158207,0.7935497370192487,3.4316123632223023
720061371799025975,41.39547,2.12803,87,4,0,1,0,3.971927199735433,2.825311253402079,3.1040141782663424,2.9514498998294636,4.009154284201768,4.077394495118513
720126361601111713,41.3830532,2.1702188,722,155,0,27,3,2.311169341926977,1.5284145254602248,1.0589293517836882,3.789765191901808,0.23588371752343756,2.634315363231268
720160135980281641,41.43862,2.20102,18,0,0,1,0,4.482218544715282,5.817592092564349,6.024291598383543,4.839761021148903,6.750948022450584,9.282618312891099
725919427356195894,41.406009962,2.176854642,405,21,0,2,0,0.33722750922450284,1.7245478223044393,1.8778136216449066,2.2246298883995106,2.7164218615525875,5.14483247649207
725920725482922505,41.4009851,2.1756318,433,28,0,3,0,0.30838090996206197,1.3082505123067514,1.3664926866054152,2.4322732413796415,2.1492234938443513,4.59377140406687
725921899615706695,41.4083076,2.1720423,386,14,0,1,0,0.5591750337236825,1.6755929825328222,1.940392493666644,1.7538487258233535,2.947757892705517,5.239625475744831
725924579964647510,41.3834195,2.1596017,570,89,0,8,2,2.5610954915592883,1.334892020978665,1.0213476136255,3.5036109726149167,1.091079782878824,2.2887349012038576
725928274807218442,41.3871514,2.1665722,673,148,0,23,2,1.9420582674081759,0.9863541741133612,0.524666071620597,3.2537040911197423,0.7737310572145984,2.8803156422115626
725930405886460224,41.4074361,2.175747,402,19,0,2,0,0.4411005785417661,1.7762175538299074,1.9698381895045423,2.076298914835211,2.863442743494642,5.255321460675814
725931902175414746,41.4042179,2.179452,419,23,0,3,0,0.42691968730059937,1.7682176909530662,1.8468268306797178,2.5069189817499056,2.559324469319399,5.056493311440769
725933596215872881,41.3953845,2.1918082,136,8,0,2,0,1.715470153336839,2.4947959161996596,2.2816807522675084,3.8931606752760977,2.2082150535687584,4.838612646219617
725935123245189841,41.3717065,2.1597403,219,21,0,3,1,3.751345322096551,2.629657804681756,2.264470608372556,4.794524338665936,1.5469767920568216,1.0993024695204523
725937583316693543,41.3906641,2.1911851,167,7,0,3,0,2.007297747673775,2.496687105956013,2.1957228042628514,4.162688712902072,1.8442977058041214,4.431406401023378
720180446558477202,41.38077,2.14505,262,25,0,0,0,3.526858949534824,2.1415733860359776,2.0541351418510807,3.8044982200972695,2.293085736217922,2.0002679906230667
720223978502755756,41.40646192001117,2.162855011305456,435,14,0,1,0,1.0141013106597272,1.243702318603529,1.6502893388267963,1.2312878331583925,2.8578659447009436,4.848217047767047
720497344817271205,41.37627904974266,2.173687619273384,448,87,0,19,2,3.038532262279586,2.3324765781791736,1.8648867667787492,4.596427137932972,0.6218472346284037,2.2809649121385127
720755739774742889,41.39415,2.17103,515,90,0,9,1,1.087739155010481,0.7722426302108845,0.5793924792346691,2.7308420594813954,1.378722106069968,3.7427232151667598
720831005914293804,41.41276,2.18021,294,10,0,1,0,1.1279257815968347,2.4700936584013156,2.6672911955331084,2.3022321584506145,3.502148792605699,5.944834627894498
721050307433557948,41.3807981,2.1779909,596,97,0,27,2,2.5530890908870973,2.098147400961951,1.6316404950709582,4.300444633115562,0.47147114620807845,2.8789911926970935
721380656958002192,41.40404630593565,2.1832707455820435,348,18,0,3,0,0.7415149985461986,2.0305643653565357,2.057361098083467,2.801982541556463,2.631790853465206,5.190990077651246
733592866594862288,41.38709538042751,2.165611828977887,682,148,0,22,2,1.9762205037721716,0.9634263642257983,0.5154423748988654,3.231960479352899,0.8227719615094339,2.84215743768913
734052140711158725,41.3747313077084,2.136456647310057,176,14,0,0,0,4.5081849239747935,3.1203786336710397,3.031734508475529,4.625002013505932,3.1083478972984837,1.804981828934345
725952217450281299,41.4010189,2.1761386,426,27,0,3,0,0.3215580709556713,1.3471853014908266,1.3973362629949158,2.4633560318705627,2.158492190813819,4.615311995230901
726490104136019461,41.4009851,2.1756318,433,28,0,3,0,0.30838090996206197,1.3082505123067514,1.3664926866054152,2.4322732413796415,2.1492234938443513,4.59377140406687
726491789782237684,41.3790368,2.1464633,253,28,0,0,0,3.590419323201847,2.2200684708279455,2.0853120439733743,3.97749467163064,2.1939587556670723,1.781994858236959
726493281080908772,41.401688539,2.168432505,582,33,0,2,0,0.5412026435545225,0.8952784465647953,1.149095669850031,1.9367252228147613,2.237382833520087,4.446511701447636
726494998633859958,41.3999286,2.1584642,580,50,0,1,0,1.3904277550116968,0.5890870503536666,1.0608383073816394,1.690077690260496,2.331184315268659,4.0732246993065235
726511691164487663,41.411475113,2.152437964,153,6,0,1,0,2.0301709354951343,1.9641086093576359,2.432182226727213,0.3370611558396049,3.6998025861587474,5.323506693647146
726544787359210634,41.38096,2.1691,657,138,0,22,3,2.555980916932105,1.7039144681683136,1.2445748385997757,3.972440847923919,0.2986521249671799,2.3905871975941526
726639460942535833,41.38516,2.17394,702,151,0,31,2,2.050793450217549,1.5099975255744875,1.0476544279825681,3.7124403807627004,0.3924556946709211,3.0063271603123947
726639546812057154,41.39023,2.17479,582,119,0,26,2,1.48703204071314,1.2140833971471143,0.8410615886422199,3.2676484029164192,0.9566438227140893,3.5101231854986903
726713696721860790,41.38574,2.17499,683,149,0,27,2,1.9865511138138179,1.5239530670746255,1.0713185625147543,3.6991230391185264,0.48486511307794894,3.1107711765744224
734574026031184854,41.3958245,2.1806807,293,34,0,9,0,1.0109215987004194,1.5676630724061429,1.3939761709719838,3.123819571638757,1.7022464539581594,4.299536251287231
734642278633445907,41.40314,2.19952,185,2,0,2,0,2.09573828692887,3.2567145711301215,3.15548407630625,4.103896134241756,3.272764672609917,5.909013234342772
734644237426895085,41.3792074,2.154238,352,39,0,1,0,3.191482147454242,1.900154315887731,1.6494995844282312,3.926454405406255,1.5506962179741541,1.7437761105093499
726745380703356262,41.38669,2.1744,687,143,0,30,2,1.880306209558845,1.415599728976471,0.9687219238043671,3.5830748127228795,0.566377570074872,3.1659615071093397
727299070097292506,41.3986658,2.1897098,201,8,0,3,0,1.3898260323575273,2.349680402027368,2.209702943956953,3.5534816315846753,2.3618240251963685,4.999734209093215
727378907976396226,41.38356,2.16758,694,147,0,23,3,2.299821161513472,1.3887640048762604,0.9323310685368197,3.6574000925367836,0.4547450073368726,2.563773658706516
727468941674592745,41.398777242975314,2.189686410695458,203,8,0,3,0,1.3831814543984875,2.349759671638426,2.212251896938915,3.545658529689526,2.370494349422353,5.008183701431285
727528043250034311,41.4055415,2.180815,396,20,0,3,0,0.5769414791798849,1.945736517410087,2.0324943286015946,2.5475027013367404,2.729532491595931,5.239192710946811
727531943873820604,41.3802471,2.1696948,634,135,0,19,3,2.6262204538402756,1.7956850397349686,1.3348499052740732,4.0639965390064035,0.2908505264441493,2.357460904624969
728124834639000044,41.41777,2.21239,28,3,0,0,0,3.5383491795520357,4.896346634636385,4.908272988937895,4.9906830568014895,5.202649655825871,7.841743088871238
728205479822864789,41.4111600441733,2.1980324269836293,124,4,0,1,0,2.1427105859657827,3.4916953446604673,3.5098476135136836,3.798564028354455,3.897944429517777,6.525882801262577
728207243009781769,41.38689,2.17616,655,139,0,27,2,1.8638580741992319,1.5131352339061717,1.0809310866599426,3.640646847660001,0.6430969712043235,3.2716387660878286
735154665206128937,41.38706,2.17672,638,134,0,27,2,1.8493174948614817,1.5387986279850554,1.1128762158089809,3.650145406091506,0.682673400532148,3.3152514708363676
735175800985977587,41.37801,2.13094,169,11,0,2,0,4.6087546841447,3.219844272320349,3.2162670173259635,4.4449774723783655,3.49304618613393,2.3905484519068354
735175951395258961,41.37629,2.13098,157,7,0,1,0,4.7267099539166635,3.3350148855563573,3.3082541383369217,4.618920523031793,3.518001535686044,2.2642101456560817
735188674206861308,41.37097,2.13639,155,10,0,0,0,4.818671851765542,3.4421967741958217,3.3123068781885743,5.02789562414322,3.2447226566629053,1.5531524794209521
735323553390853617,41.40688965572825,2.1799868299669662,386,18,0,2,0,0.592381274071307,1.9840770008283726,2.10625128982063,2.427833046919515,2.8588889275553555,5.342717592527676
735882460715992005,41.38155,2.17709,622,115,0,28,2,2.462095085076574,1.9858064177424157,1.5192131827732582,4.190791309699914,0.38396078944827033,2.880518348838826
736083725263035712,41.38389,2.16459,655,128,0,20,3,2.3394402121150346,1.288426874368382,0.8688173634250634,3.5452169237196727,0.6996597051516993,2.481740276737662
736513744545251967,41.38445794405106,2.1790617666393315,598,109,0,27,2,2.1637300225017384,1.871651654441864,1.4297727644954783,3.9992356296316647,0.6221339544210144,3.2253677263624323
736650023642432676,41.40078,2.16275,582,39,0,2,0,1.0210199655599959,0.613459005613832,1.0254537411069098,1.740673993428526,2.261780332241117,4.226888942834799
736672169127811579,41.40166994874338,2.165096786591849,600,36,0,2,0,0.805068320830517,0.7568336720320966,1.1087292327203422,1.7618676763841297,2.2941243342595397,4.367792351483345
728220567168287760,41.38513,2.17404,700,150,0,30,2,2.0539898263571703,1.5180426950058086,1.0559807077881813,3.7193568397594285,0.3919364720753294,3.008714613424957
728341515151111856,41.40825,2.18142,352,14,0,2,0,0.781106804732466,2.1735234253859033,2.2989673722455017,2.4938646267556064,3.033765051011646,5.53102832803668
728657023297382953,41.37659802256803,2.157399978302762,356,39,0,3,1,3.3205556700328103,2.113180505960298,1.792051537521872,4.232702887423637,1.386314355832141,1.509046533714969
728667901332414811,41.375618591041885,2.1624711506360805,366,53,0,5,1,3.266654242622556,2.1889914988862382,1.7996160397528767,4.399573005963708,1.0828734671462972,1.5876416951776673
728678005813085747,41.39287365110025,2.152746559960683,570,53,0,4,0,2.164412011563211,0.8098093100235494,1.0221861069415834,2.4047434149366493,2.0571449473967305,3.2554009156628054
728800128924965228,41.409347090934695,2.148492608424594,162,10,0,1,0,2.253204542666656,1.9209947442252568,2.3923418108461436,0.6718715683315378,3.6596174598433966,5.096238611762013
728941344949753595,41.41154,2.17448,307,11,0,1,0,0.8829129267084111,2.0884935869576875,2.3463513891003354,1.8458555819611249,3.311058752692417,5.645436829682558
728951721230569509,41.41317958954371,2.2158307684095253,35,4,0,0,0,3.6157013574320542,4.917780372424598,4.873317699055982,5.266570928260712,5.023744373797333,7.653180723538517
736692301955189992,41.39096,2.17203,579,116,0,21,2,1.4193382607192975,0.9731107017198433,0.6004470271253048,3.074200263978175,1.019299972988854,3.4631124864280114
736764458844952546,41.4145,2.20455,28,3,0,1,0,2.7912897936994483,4.148612293257197,4.1669716878544305,4.323767967108678,4.513055930191116,7.1488304917028
736789445665958879,41.38424,2.15708,546,69,0,7,0,2.5926099448653015,1.293880005820008,1.055313973366349,3.38453361620342,1.3147940838774481,2.3309064497974212
736908352439783217,41.41421,2.20438,29,3,0,1,0,2.7646164447976918,4.119917943010696,4.136140531905576,4.309721939678902,4.478686211860059,7.114647893231752
737547678885072481,41.38025,2.15358,371,39,0,1,0,3.123733559313245,1.8117140794091393,1.5852008507990991,3.809133540748838,1.5879315006249592,1.8549732430325978
737551395572215863,41.3783,2.15311,320,35,0,1,0,3.326935835715284,2.027567418662335,1.7853939855621446,4.025401624419542,1.6639414111022741,1.6363283128117143
729363464801783756,41.3723956,2.164487100000001,254,31,0,3,1,3.566958826963742,2.555982677452025,2.146827750463283,4.783929270577016,1.2411819160275488,1.4169986300738882
729403779039558814,41.38959,2.17514,608,124,0,27,2,1.559063303244281,1.2739519768260823,0.8858611400150382,3.3429253592253505,0.8937705961560929,3.4663456512858115
729413586619681294,41.43023217469735,2.1795556560441813,34,1,0,0,0,2.9924062213039564,4.153965610903736,4.455493249041479,2.8415295482516782,5.41746564786316,7.752565701321647
729474429481192345,41.4049151,2.1558642,405,17,0,1,0,1.5528435671779932,1.18174900886121,1.6514620172643937,1.097973942421033,2.9209736177023307,4.604189332918871
729476246704364652,41.4049151,2.1558642,405,17,0,1,0,1.5528435671779932,1.18174900886121,1.6514620172643937,1.097973942421033,2.9209736177023307,4.604189332918871
729478600060447644,41.3997428,2.1571164,587,52,0,1,0,1.5040144930257067,0.6350277702891433,1.105145313507366,1.6817552699282319,2.372233295899192,4.039774382472203
729619298845822569,41.370767153552606,2.144082902698034,140,13,0,1,0,4.441345110174237,3.1066432409886,2.904204812895579,4.915710991259222,2.669665540952647,1.04593055483882
729646888526434958,41.3870535,2.1804786,535,93,0,23,2,1.9084750145957445,1.800774172013744,1.3985374879553805,3.831761675091854,0.8856219861172865,3.5169270789230973
729658619673819874,41.40305,2.15803,480,26,0,0,0,1.3666970490747843,0.9202326837336091,1.3860650101757896,1.3485470347221216,2.653348617280752,4.41352362816622
737551816403804805,41.38027,2.15445,381,42,0,1,0,3.082100305288886,1.783082826378434,1.5412274714550729,3.8090003578493947,1.5155426980891276,1.8631036298171533
737552755354415005,41.37841,2.15466,352,38,0,2,1,3.2491943925262996,1.972817566913862,1.7069457259777627,4.016353786316839,1.5354532286570797,1.6595416133773424
737552917035670559,41.3789,2.1551,362,37,0,2,1,3.183621849718753,1.9097968428928815,1.6414079173858371,3.9635981622778163,1.487129590319169,1.7184067438909456
738227277153973431,41.38788,2.17957,552,97,0,24,2,1.8003960312356742,1.6892212874866162,1.295415215336672,3.7127335751957866,0.897201506484156,3.536166710878701
738965994811389537,41.39398,2.17958,358,51,0,9,0,1.1536582572121938,1.4820706717180279,1.2505406980738172,3.1987889675756263,1.4775431995986064,4.078036313310986
739485256225475860,41.3981407,2.1703619,526,62,0,5,0,0.6942223883626645,0.7732860355204257,0.848810744050395,2.3406790955395134,1.8257363317058297,4.128862988061202
739542419166462008,41.3992406,2.1581284,612,52,0,2,0,1.4411319970493235,0.5394147667411753,1.0109880313781578,1.7561272697549068,2.2799657194274605,3.993800909780434
739559541197161611,41.3910525,2.1754782,532,102,0,21,2,1.3981139041620032,1.2271834321669957,0.8853617109394954,3.2259904703365385,1.0584069745872124,3.6181045585738127
740329066444088871,41.39941,2.17741,389,27,0,3,0,0.5292420591838599,1.372067243527442,1.3505196128025458,2.6575118649437783,2.0005226459616567,4.503269651405814
740330810200504918,41.37539,2.14361,201,19,0,1,0,4.054268298326706,2.6887993756070743,2.538514212844744,4.4144405481742925,2.513637619714154,1.4941601756892782
740340949836314004,41.40282,2.1488,339,23,0,1,0,2.1369141285244826,1.3759104523328118,1.8254790537551064,1.3388639304720535,3.0613144504615044,4.370280589272032
740410318956394011,41.41429,2.20461,28,3,0,1,0,2.7857582593597865,4.140952783335761,4.156796403650734,4.328841341275267,4.497245152009403,7.133428610442761
740411091287089516,41.39850656545262,2.1676616584134245,564,62,0,4,0,0.7978982872269109,0.598415942627805,0.7911368730624463,2.1724835180687254,1.9010270875412005,4.090189301439955
740411191443804315,41.39886516147596,2.168593011306283,546,59,0,4,0,0.7153881248310028,0.6847123043014486,0.8542092937994902,2.1861659860249336,1.9253463355401865,4.152985053138486
740411652934410135,41.39234,2.15087,517,48,0,1,0,2.3280233656183076,0.9771822914787281,1.1725271803925064,2.468802127478561,2.1516830341932747,3.197668323887198
740454037964115413,41.3835819,2.1555474,496,57,0,2,0,2.7254033679045295,1.4066397896667784,1.1931549779755237,3.446129670604523,1.4281793559573124,2.239373561322166
729694915509522549,41.3747779,2.1622789,328,44,0,5,1,3.360605259963535,2.2821723377798637,1.894316048350612,4.4885872973556316,1.1562745514202264,1.5007513106643142
729806922275855002,41.40231,2.13569,81,9,0,1,0,3.231782818383055,2.320982217671836,2.7070816687881245,1.9620659161412577,3.8249216841655773,4.519381311983363
729814134577132433,41.43059,2.18244,32,1,0,0,0,3.075123053162615,4.2816166703827205,4.5650602669408205,3.0577658224972684,5.488173117731123,7.864430227542735
730119498019384290,41.38238,2.15089,356,37,0,0,0,3.0681592483745583,1.7051528160185605,1.5620679162212587,3.5747704856095948,1.8041084146101605,2.091099739407854
730155826879919636,41.43795095244469,2.1577084064483643,15,2,0,1,0,4.065314249043836,4.755432012558767,5.177718519227023,2.6408497394914137,6.3643905530796765,8.28020504221182
730170037732346779,41.4065,2.14981,267,15,0,1,0,2.0760532824358866,1.602448260436189,2.0718312229359794,0.9216304092495885,3.3355201668305643,4.774427734255557
730516690557020429,41.40132,2.2027,163,6,0,2,0,2.3739487867482043,3.4683664594654484,3.3295246303705515,4.419961910902492,3.325338384231247,5.945044058266722
730623571177580155,41.43549053983276,2.191166019043252,26,1,0,1,0,3.8116943279324222,5.091920287987201,5.339249595299291,3.9665636655135383,6.169731756446768,8.629318445257134
730769957008689681,41.38294,2.18097,570,92,0,25,1,2.361755315816124,2.1023200076897512,1.657140503154575,4.227938240955998,0.7179413851763388,3.22301344382511
730770106844508847,41.38396,2.1813,549,89,0,25,1,2.2584433747415433,2.0516243932833698,1.6163439607743544,4.150031304284,0.7724763535717504,3.319845048799954
740980261607250342,41.37714709999999,2.1751304,501,94,0,23,2,2.942059285259249,2.300581530171553,1.8295009896629955,4.55541868080312,0.5620024160930891,2.435259180365165
741044817472550131,41.38907441169674,2.17774250740967,577,104,0,22,2,1.6390589923149355,1.4918895569287145,1.1104012964401493,3.515069564636087,0.9195508469962118,3.544847717982588
741132250553803648,41.402645,2.1690001,564,29,0,1,0,0.46272589069356485,1.008843478697444,1.264168148341892,1.8935758522800485,2.3361732476771473,4.562249926834467
730792866039237749,41.38343,2.18125,557,90,0,25,1,2.3144467195601623,2.085137294666332,1.6450232606908208,4.196029263547085,0.7521834194862717,3.276859286437896
730854916627001065,41.37631684587197,2.1916518087907795,135,1,0,1,0,3.357802960848649,3.2582832787694866,2.811972540012417,5.346355662647503,1.7103047302064602,3.5829750615437153
731044538005221854,41.41034,2.17258,334,12,0,1,0,0.7646701133009086,1.8948057066788946,2.1694012915066603,1.7211687043939277,3.1735102223472826,5.468283063137408
731045739616525640,41.37909,2.15579,379,38,0,2,1,3.1365278321191803,1.873157348548815,1.5949010912903194,3.9458394000225643,1.4263701120478516,1.7482664480218293
731054807602635791,41.41242,2.17409,271,10,0,0,0,0.9810799579414813,2.158140078080441,2.4281163704848563,1.7986713353675146,3.4073707305108325,5.7274627198179555
731094139581567615,41.41542,2.17753,199,8,0,1,0,1.3399942559375315,2.589312841773351,2.8401182497092434,2.073082962746773,3.761842824450297,6.137356370882855
731149122689805038,41.43406536558378,2.1926861169650027,25,1,0,1,0,3.714934247951858,5.017096730792613,5.249847939900054,3.9809848192730306,6.050564852726265,8.532123571113244
